date,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day
2017-01-12 06:00:00,111.0344895,8.73,93.36,1.2,1.78,1027.0,1.34,0.0,0.0
2017-01-12 07:00:00,142.2450295,8.2,93.98,0.55,0.86,1027.0,0.56,0.0,0.0
2017-01-12 08:00:00,166.3538825,8.16,94.25,0.63,0.88,1027.58,7.76,0.0,0.0
2017-01-12 09:00:00,217.025125,8.57,94.68,0.16,0.23,1028.0,67.13,0.0,0.0
2017-01-12 10:00:00,252.566335,9.56,94.82,1.07,1.32,1028.92,80.61,0.0,0.0
2017-01-12 11:00:00,253.9588355,10.38,94.75,1.3,1.72,1029.0,172.48,0.0,0.0
2017-01-12 12:00:00,252.3047905,9.78,95.12,1.43,1.97,1028.83,178.7,0.0,0.0
2017-01-12 13:00:00,230.0003105,10.43,94.72,1.14,1.61,1027.92,230.51,0.0,0.0
2017-01-12 14:00:00,265.706488,11.27,92.98,0.4,0.73,1027.17,201.77,0.0,0.0
2017-01-12 15:00:00,270.600451,13.29,78.48,1.09,1.66,1026.83,280.25,0.0,0.0
2017-01-12 16:00:00,260.4557145,13.71,73.88,1.26,1.87,1026.5,192.72,0.0,0.0
2017-01-12 17:00:00,249.5800955,13.27,73.67,2.21,2.85,1027.0,46.4,0.0,0.0
2017-01-12 18:00:00,214.89475,12.53,70.54,3.96,4.8,1027.0,2.21,0.0,0.0
2017-01-12 19:00:00,185.227694,12.16,70.71,3.14,3.82,1027.33,0.79,0.0,0.0
2017-01-12 20:00:00,157.8004815,12.14,71.31,1.88,2.35,1028.0,0.74,0.0,0.0
2017-01-12 21:00:00,130.3970855,12.16,71.95,2.28,2.81,1028.0,0.71,0.0,0.0
2017-01-12 22:00:00,101.0088355,12.24,74.27,3.08,3.92,1028.0,0.9,0.0,0.0
2017-01-12 23:00:00,103.5906315,12.25,72.21,3.22,3.92,1028.0,0.72,0.0,0.0
2017-01-13 00:00:00,107.4414755,11.95,72.55,3.36,4.23,1028.0,0.76,0.0,0.0
2017-01-13 01:00:00,109.9625285,11.78,71.56,4.21,5.07,1028.0,0.54,0.0,0.0
2017-01-13 02:00:00,101.5559595,11.6,72.73,4.16,4.93,1028.0,0.54,0.0,0.0
2017-01-13 03:00:00,109.6360895,11.43,77.32,3.86,4.57,1028.0,0.78,0.0,0.0
2017-01-13 04:00:00,97.1667315,11.51,80.04,3.69,4.44,1027.42,0.78,0.0,0.0
2017-01-13 05:00:00,106.385028,11.59,79.73,3.97,5.07,1027.0,0.79,0.0,0.0
2017-01-13 06:00:00,110.6958145,11.16,73.17,4.4,5.62,1027.42,0.73,0.0,0.0
2017-01-13 07:00:00,154.655174,10.63,65.08,4.52,5.7,1028.0,0.66,0.0,0.0
2017-01-13 08:00:00,165.6957605,10.23,61.64,3.82,5.12,1028.17,5.82,0.0,0.0
2017-01-13 09:00:00,212.6378635,10.56,60.79,4.61,6.23,1029.0,65.34,0.0,0.0
2017-01-13 10:00:00,233.253994,11.18,57.26,6.63,8.51,1030.0,290.67,0.0,0.0
2017-01-13 11:00:00,236.3988645,11.46,52.18,7.16,9.18,1030.0,430.88,0.0,0.0
2017-01-13 12:00:00,228.7443725,11.58,50.82,7.97,10.31,1029.17,463.4,0.0,0.0
2017-01-13 13:00:00,223.7149395,12.09,48.39,7.45,9.71,1028.67,523.84,0.0,0.0
2017-01-13 14:00:00,241.5593975,12.14,48.28,7.37,9.69,1028.0,478.3,0.0,0.0
2017-01-13 15:00:00,244.08635,12.2,47.25,8.07,10.21,1028.0,364.08,0.0,0.0
2017-01-13 16:00:00,242.320433,11.97,49.35,8.04,10.19,1028.0,258.65,0.0,0.0
2017-01-13 17:00:00,235.8998105,11.39,52.34,6.81,8.97,1028.0,101.97,0.0,0.0
2017-01-13 18:00:00,200.961005,10.47,57.7,6.21,8.51,1028.17,4.33,0.0,0.0
2017-01-13 19:00:00,168.3968575,9.82,60.9,5.04,6.69,1028.92,0.82,0.0,0.0
2017-01-13 20:00:00,130.8013105,9.68,60.44,5.4,7.09,1029.0,0.75,0.0,0.0
2017-01-13 21:00:00,111.095888,9.51,60.38,4.63,6.14,1029.25,0.47,0.0,0.0
2017-01-13 22:00:00,102.714228,9.24,61.79,4.99,6.52,1029.92,0.74,0.0,0.0
2017-01-13 23:00:00,103.5215855,9.12,61.59,4.89,6.12,1030.0,0.7,0.0,0.0
2017-01-14 00:00:00,102.34103,9.0,60.61,5.6,7.34,1030.0,0.59,0.0,0.0
2017-01-14 01:00:00,108.343662,8.76,57.93,5.34,6.86,1030.0,0.53,0.0,0.0
2017-01-14 02:00:00,102.9849495,8.52,55.26,4.66,6.33,1029.92,0.36,0.0,0.0
2017-01-14 03:00:00,102.80425,8.19,58.37,4.3,5.83,1030.0,0.42,0.0,0.0
2017-01-14 04:00:00,98.854644,8.0,57.77,6.43,8.28,1029.92,0.4,0.0,0.0
2017-01-14 05:00:00,104.855091,7.49,58.16,6.26,7.95,1029.0,0.4,0.0,0.0
2017-01-14 06:00:00,102.6585105,7.37,52.76,5.36,6.75,1029.0,0.34,0.0,0.0
2017-01-14 07:00:00,112.8004065,7.44,50.89,5.87,7.57,1029.5,0.28,0.0,0.0
2017-01-14 08:00:00,130.0658395,7.54,49.31,5.86,7.46,1030.0,3.62,0.0,0.0
2017-01-14 09:00:00,126.443328,7.91,47.31,6.31,7.55,1030.25,88.12,0.0,0.0
2017-01-14 10:00:00,127.62585,8.6,46.79,5.63,6.92,1031.0,235.69,0.0,0.0
2017-01-14 11:00:00,115.616216,8.94,49.68,4.86,6.33,1031.0,365.87,0.0,0.0
2017-01-14 12:00:00,117.18592,9.52,44.89,4.99,6.67,1031.0,454.84,0.0,0.0
2017-01-14 13:00:00,113.8859145,10.44,40.31,4.69,6.0,1030.33,491.08,0.0,0.0
2017-01-14 14:00:00,111.313951,11.12,40.82,3.99,5.6,1029.83,469.89,0.0,0.0
2017-01-14 15:00:00,112.6111855,11.54,40.08,3.65,5.14,1029.0,395.63,0.0,0.0
2017-01-14 16:00:00,117.485702,11.98,36.02,4.53,6.18,1029.0,272.78,0.0,0.0
2017-01-14 17:00:00,115.4079855,11.98,35.26,4.62,6.0,1029.33,125.84,0.0,0.0
2017-01-14 18:00:00,116.9969175,11.04,43.62,3.88,4.84,1030.0,10.18,0.0,0.0
2017-01-14 19:00:00,111.9849645,9.65,53.99,4.54,5.6,1030.0,0.31,0.0,0.0
2017-01-14 20:00:00,115.4936375,9.05,54.59,4.65,5.76,1030.75,0.25,0.0,0.0
2017-01-14 21:00:00,103.821149,8.76,54.64,3.63,4.55,1031.0,0.37,0.0,0.0
2017-01-14 22:00:00,107.381825,8.79,52.64,3.93,4.84,1031.0,0.25,0.0,0.0
2017-01-14 23:00:00,106.216783,8.73,52.77,4.2,4.78,1031.25,0.24,0.0,0.0
2017-01-15 00:00:00,106.942203,8.59,54.96,4.68,5.79,1032.0,0.24,0.0,0.0
2017-01-15 01:00:00,105.0899785,8.31,57.35,5.05,5.97,1032.0,0.36,0.0,0.0
2017-01-15 02:00:00,105.0169995,7.79,60.44,5.28,6.23,1032.0,0.54,0.0,0.0
2017-01-15 03:00:00,104.590706,7.28,62.38,5.51,6.5,1032.0,0.51,0.0,0.0
2017-01-15 04:00:00,105.55735,7.05,60.84,5.47,6.6,1032.0,0.6,0.0,0.0
2017-01-15 05:00:00,102.768416,6.89,56.74,5.18,6.37,1032.0,0.5,0.0,0.0
2017-01-15 06:00:00,106.6767255,6.94,53.18,5.57,6.56,1032.0,0.44,0.0,0.0
2017-01-15 07:00:00,103.3140105,6.59,57.36,4.77,5.85,1032.5,0.39,0.0,0.0
2017-01-15 08:00:00,101.73797,6.17,59.22,4.08,5.05,1033.0,3.7,0.0,0.0
2017-01-15 09:00:00,104.628725,6.25,61.0,3.12,3.69,1033.0,89.79,0.0,0.0
2017-01-15 10:00:00,103.8432175,7.16,57.33,2.27,3.06,1033.67,237.45,0.0,0.0
2017-01-15 11:00:00,108.344099,8.26,53.92,2.47,3.4,1034.0,368.55,0.0,0.0
2017-01-15 12:00:00,104.148025,9.37,45.1,2.72,3.48,1033.42,458.33,0.0,0.0
2017-01-15 13:00:00,105.2254485,11.49,37.39,1.17,1.8,1032.33,495.34,0.0,0.0
2017-01-15 14:00:00,99.0751105,12.65,37.34,1.58,2.2,1031.33,472.88,0.0,0.0
2017-01-15 15:00:00,106.540163,12.88,39.46,1.82,2.54,1031.0,394.58,0.0,0.0
2017-01-15 16:00:00,104.15895,13.3,34.31,2.22,3.0,1031.0,274.01,0.0,0.0
2017-01-15 17:00:00,106.7969005,12.98,33.51,3.17,4.26,1031.0,127.41,0.0,0.0
2017-01-15 18:00:00,106.9922395,11.17,45.87,4.49,5.39,1031.0,11.37,0.0,0.0
2017-01-15 19:00:00,104.996242,10.1,51.35,4.11,5.12,1031.0,0.2,0.0,0.0
2017-01-15 20:00:00,106.1036,9.54,56.66,5.68,7.02,1031.0,0.33,0.0,0.0
2017-01-15 21:00:00,98.977441,9.44,64.57,5.69,6.88,1031.0,0.63,0.0,0.0
2017-01-15 22:00:00,99.1480895,9.4,65.24,3.93,4.93,1031.0,0.41,0.0,0.0
2017-01-15 23:00:00,101.6193245,9.53,61.18,4.21,5.45,1031.0,0.46,0.0,0.0
2017-01-16 00:00:00,101.1447425,9.72,59.08,4.62,5.7,1031.0,0.48,0.0,0.0
2017-01-16 01:00:00,102.2433605,9.32,59.13,3.48,4.15,1030.5,0.66,0.0,0.0
2017-01-16 02:00:00,104.743219,9.1,57.32,4.77,5.79,1030.0,0.36,0.0,0.0
2017-01-16 03:00:00,103.5215855,8.86,56.91,4.57,5.49,1030.0,0.45,0.0,0.0
2017-01-16 04:00:00,103.830763,7.91,63.78,2.6,3.14,1030.0,0.56,0.0,0.0
2017-01-16 05:00:00,106.5805855,7.85,63.43,2.53,2.96,1029.25,0.66,0.0,0.0
2017-01-16 06:00:00,110.5594705,7.67,64.52,2.16,2.54,1029.0,0.56,0.0,0.0
2017-01-16 07:00:00,135.6957105,6.17,81.82,2.53,3.04,1029.42,0.97,0.0,0.0
2017-01-16 08:00:00,169.1760285,5.32,84.37,2.56,3.04,1030.0,2.89,0.0,0.0
2017-01-16 09:00:00,205.4046395,5.89,78.6,1.78,2.16,1030.0,79.11,0.0,0.0
2017-01-16 10:00:00,240.0744715,8.47,66.19,1.64,2.16,1030.0,218.6,0.0,0.0
2017-01-16 11:00:00,255.131525,7.52,72.98,2.4,3.02,1030.0,349.29,0.0,0.0
2017-01-16 12:00:00,247.7328965,9.5,59.06,2.24,2.94,1029.58,441.98,0.0,0.0
2017-01-16 13:00:00,242.0396605,11.16,48.76,1.97,2.66,1028.5,485.03,0.0,0.0
2017-01-16 14:00:00,244.7682885,12.72,39.0,2.29,3.19,1027.5,470.63,0.0,0.0
2017-01-16 15:00:00,260.0405645,14.27,36.33,1.39,1.91,1026.5,400.22,0.0,0.0
2017-01-16 16:00:00,252.662038,15.19,38.04,0.62,0.94,1026.0,281.78,0.0,0.0
2017-01-16 17:00:00,249.3122145,14.68,40.82,1.39,1.91,1026.0,133.16,0.0,0.0
2017-01-16 18:00:00,212.101009,13.08,47.43,2.33,2.96,1026.0,13.8,0.0,0.0
2017-01-16 19:00:00,185.6448105,11.89,47.0,4.21,5.09,1026.0,0.36,0.0,0.0
2017-01-16 20:00:00,148.4871375,10.84,54.68,4.28,5.26,1026.0,0.36,0.0,0.0
2017-01-16 21:00:00,127.4691855,10.64,53.44,4.08,4.82,1026.0,0.37,0.0,0.0
2017-01-16 22:00:00,112.91643,10.29,59.9,4.08,4.86,1026.0,0.64,0.0,0.0
2017-01-16 23:00:00,115.1932,10.38,56.12,3.01,3.63,1026.0,0.68,0.0,0.0
2017-01-17 00:00:00,111.7642795,10.18,56.1,3.16,3.69,1025.5,0.51,0.0,0.0
2017-01-17 01:00:00,112.2934865,9.67,63.36,2.37,2.68,1025.0,0.67,0.0,0.0
2017-01-17 02:00:00,107.6293855,9.53,64.2,1.52,1.8,1025.0,0.98,0.0,0.0
2017-01-17 03:00:00,104.6258845,9.09,65.18,1.43,1.7,1024.08,0.81,0.0,0.0
2017-01-17 04:00:00,105.7577145,8.04,72.59,0.42,0.59,1024.0,0.92,0.0,0.0
2017-01-17 05:00:00,107.4065155,8.23,67.81,2.09,2.33,1024.0,0.95,0.0,0.0
2017-01-17 06:00:00,113.3141,7.59,75.12,1.78,2.1,1024.0,1.24,0.0,0.0
2017-01-17 07:00:00,145.988153,7.56,73.1,1.83,2.05,1024.0,1.0,0.0,0.0
2017-01-17 08:00:00,182.4000855,6.82,78.45,2.09,2.37,1024.0,3.71,0.0,0.0
2017-01-17 09:00:00,213.4817105,7.96,69.08,1.83,2.1,1024.0,77.11,0.0,0.0
2017-01-17 10:00:00,242.720725,9.98,62.41,0.39,0.61,1024.0,220.76,0.0,0.0
2017-01-17 11:00:00,248.9661105,11.28,58.96,0.61,0.96,1024.0,351.72,0.0,0.0
2017-01-17 12:00:00,248.9407645,14.44,42.55,0.19,0.42,1023.33,444.11,0.0,0.0
2017-01-17 13:00:00,246.1103155,15.56,45.89,1.32,1.8,1022.33,474.08,0.0,0.0
2017-01-17 14:00:00,245.5103145,16.27,42.6,1.24,1.91,1021.5,452.11,0.0,0.0
2017-01-17 15:00:00,258.3834605,16.97,39.81,1.04,1.55,1020.92,388.13,0.0,0.0
2017-01-17 16:00:00,248.3508145,16.5,32.33,3.12,3.84,1020.0,281.97,0.0,0.0
2017-01-17 17:00:00,254.8350205,15.46,42.07,4.73,6.06,1020.0,136.81,0.0,0.0
2017-01-17 18:00:00,215.7906,14.11,45.91,5.41,6.54,1020.0,16.37,0.0,0.0
2017-01-17 19:00:00,163.7817005,12.88,50.12,5.98,7.23,1020.0,0.25,0.0,0.0
2017-01-17 20:00:00,130.0256355,12.0,61.93,6.26,7.38,1020.0,0.66,0.0,0.0
2017-01-17 21:00:00,119.45832,11.92,62.88,6.03,7.15,1020.0,0.73,0.0,0.0
2017-01-17 22:00:00,110.1093605,11.94,59.09,5.09,6.21,1020.0,0.64,0.0,0.0
2017-01-17 23:00:00,109.4346325,11.95,59.8,4.91,5.97,1020.0,0.66,0.0,0.0
2017-01-18 00:00:00,110.7358,11.77,56.13,2.61,3.14,1020.08,0.6,0.0,0.0
2017-01-18 01:00:00,106.3087715,10.51,62.51,4.96,5.81,1020.25,0.85,0.0,0.0
2017-01-18 02:00:00,105.6666,10.04,58.72,5.21,6.65,1020.17,0.76,0.0,0.0
2017-01-18 03:00:00,104.463102,9.29,53.25,5.58,7.28,1021.0,0.5,0.0,0.0
2017-01-18 04:00:00,107.0905645,8.28,49.25,6.29,8.07,1021.0,0.49,0.0,0.0
2017-01-18 05:00:00,103.3878635,7.24,44.59,6.0,7.4,1021.0,0.58,0.0,0.0
2017-01-18 06:00:00,113.9221855,6.32,37.39,6.32,8.22,1021.0,0.47,0.0,0.0
2017-01-18 07:00:00,150.481824,5.58,31.76,6.35,8.47,1021.0,0.44,0.0,0.0
2017-01-18 08:00:00,188.270525,4.82,33.11,5.62,7.21,1021.58,2.42,0.0,0.0
2017-01-18 09:00:00,226.99091,4.75,32.01,6.75,8.87,1022.0,77.22,0.0,0.0
2017-01-18 10:00:00,251.6973605,4.96,33.39,6.64,9.04,1022.75,230.34,0.0,0.0
2017-01-18 11:00:00,272.341459,5.55,28.63,7.56,9.83,1022.83,370.15,0.0,0.0
2017-01-18 12:00:00,282.9210105,5.95,27.07,7.42,9.66,1022.0,463.66,0.0,0.0
2017-01-18 13:00:00,265.8522275,6.92,24.3,7.26,9.41,1021.0,503.26,0.0,0.0
2017-01-18 14:00:00,271.693825,7.38,25.02,5.82,7.38,1020.25,491.86,0.0,0.0
2017-01-18 15:00:00,261.8239615,7.77,25.11,4.68,6.44,1020.0,426.46,0.0,0.0
2017-01-18 16:00:00,258.8606645,7.79,23.56,5.15,6.69,1020.0,307.89,0.0,0.0
2017-01-18 17:00:00,244.785987,7.93,23.73,4.6,6.0,1020.0,156.88,0.0,0.0
2017-01-18 18:00:00,212.9245355,7.47,26.62,4.29,5.24,1020.0,21.64,0.0,0.0
2017-01-18 19:00:00,178.731689,6.75,28.89,4.67,5.56,1020.42,0.36,0.0,0.0
2017-01-18 20:00:00,145.4263895,6.21,29.88,4.32,5.2,1021.0,0.46,0.0,0.0
2017-01-18 21:00:00,128.1211895,6.18,34.59,4.28,5.07,1021.0,0.47,0.0,0.0
2017-01-18 22:00:00,116.5916,5.7,31.34,4.26,4.65,1021.0,0.41,0.0,0.0
2017-01-18 23:00:00,122.546162,5.48,30.91,4.3,4.65,1021.0,0.4,0.0,0.0
2017-01-19 00:00:00,119.7259825,5.31,30.68,4.49,5.05,1021.0,0.46,0.0,0.0
2017-01-19 01:00:00,112.423931,4.97,36.07,4.15,4.95,1021.08,0.53,0.0,0.0
2017-01-19 02:00:00,108.037325,4.77,35.88,4.22,4.99,1021.0,0.42,0.0,0.0
2017-01-19 03:00:00,103.860916,4.52,35.9,4.4,5.22,1022.0,0.45,0.0,0.0
2017-01-19 04:00:00,107.9208645,4.53,35.88,5.1,6.1,1021.0,0.39,0.0,0.0
2017-01-19 05:00:00,109.8218145,4.4,36.65,4.88,5.89,1021.0,0.62,0.0,0.0
2017-01-19 06:00:00,117.4256145,3.96,38.98,5.28,6.56,1021.0,0.55,0.0,0.0
2017-01-19 07:00:00,143.4852355,3.59,45.82,5.34,6.73,1021.08,0.46,0.0,0.0
2017-01-19 08:00:00,188.073875,3.14,47.25,5.11,6.5,1021.58,1.51,0.0,0.0
2017-01-19 09:00:00,221.389881,3.14,47.25,4.88,6.06,1022.0,69.21,0.0,0.0
2017-01-19 10:00:00,253.87515,3.49,45.85,5.41,6.71,1022.0,221.45,0.0,0.0
2017-01-19 11:00:00,264.4586345,4.31,40.98,5.33,6.54,1022.0,360.92,0.0,0.0
2017-01-19 12:00:00,265.8670855,5.48,36.38,5.85,7.4,1022.0,462.16,0.0,0.0
2017-01-19 13:00:00,260.2581905,6.38,37.46,3.08,4.34,1021.17,506.7,0.0,0.0
2017-01-19 14:00:00,259.6726105,7.09,39.16,3.01,3.94,1020.5,493.49,0.0,0.0
2017-01-19 15:00:00,269.3040905,8.98,36.44,1.7,2.47,1020.0,425.21,0.0,0.0
2017-01-19 16:00:00,268.9260855,9.94,32.98,1.27,1.8,1019.75,305.1,0.0,0.0
2017-01-19 17:00:00,252.29321,9.72,29.5,3.49,4.36,1019.0,157.92,0.0,0.0
2017-01-19 18:00:00,221.2531,8.72,29.88,4.15,5.07,1019.08,25.34,0.0,0.0
2017-01-19 19:00:00,168.4785765,7.29,41.38,4.76,5.56,1020.0,0.51,0.0,0.0
2017-01-19 20:00:00,138.9150895,6.5,46.06,4.8,5.91,1020.0,0.37,0.0,0.0
2017-01-19 21:00:00,118.4241595,6.27,48.88,5.65,7.07,1020.0,0.42,0.0,0.0
2017-01-19 22:00:00,111.992175,6.33,52.59,4.51,5.83,1020.0,0.45,0.0,0.0
2017-01-19 23:00:00,112.4401,6.1,55.56,4.38,5.33,1020.0,0.46,0.0,0.0
2017-01-20 00:00:00,110.0730895,5.99,56.53,3.71,4.38,1020.0,0.55,0.0,0.0
2017-01-20 01:00:00,101.9588735,6.0,56.67,3.64,4.07,1019.25,0.52,0.0,0.0
2017-01-20 02:00:00,104.7089145,5.87,57.2,4.0,4.47,1019.0,0.54,0.0,0.0
2017-01-20 03:00:00,107.8802235,5.83,57.95,2.78,3.23,1019.0,0.45,0.0,0.0
2017-01-20 04:00:00,109.850875,5.24,61.67,1.1,1.26,1019.0,0.88,0.0,0.0
2017-01-20 05:00:00,109.4643485,5.62,61.52,2.42,2.81,1018.25,0.73,0.0,0.0
2017-01-20 06:00:00,115.8886855,5.28,64.78,2.17,2.45,1018.0,0.76,0.0,0.0
2017-01-20 07:00:00,151.6514545,3.92,80.77,1.02,1.4,1018.0,1.31,0.0,0.0
2017-01-20 08:00:00,196.902149,4.2,73.91,2.62,3.1,1018.0,2.28,0.0,0.0
2017-01-20 09:00:00,222.1561605,4.45,72.95,2.49,2.98,1018.33,59.44,0.0,0.0
2017-01-20 10:00:00,253.4886235,3.24,78.94,2.55,3.23,1019.42,205.07,0.0,0.0
2017-01-20 11:00:00,284.1446105,6.06,61.97,1.33,1.89,1020.0,318.34,0.0,0.0
2017-01-20 12:00:00,272.0191715,5.43,59.49,1.72,2.24,1019.58,390.01,0.0,0.0
2017-01-20 13:00:00,265.160675,7.81,44.24,0.59,1.03,1018.83,276.5,0.0,0.0
2017-01-20 14:00:00,258.8969355,7.73,47.1,1.43,1.97,1018.0,396.5,0.0,0.0
2017-01-20 15:00:00,260.725562,9.53,40.57,1.64,2.37,1017.5,412.24,0.0,0.0
2017-01-20 16:00:00,265.4484395,10.77,34.74,2.63,3.4,1017.0,302.72,0.0,0.0
2017-01-20 17:00:00,247.1071125,11.17,35.02,1.56,2.24,1017.0,157.91,0.0,0.0
2017-01-20 18:00:00,214.5851355,10.24,39.91,0.97,1.36,1018.0,27.77,0.0,0.0
2017-01-20 19:00:00,154.7598355,9.78,42.85,0.67,0.8,1018.25,0.41,0.0,0.0
2017-01-20 20:00:00,134.8582,9.59,46.35,3.67,4.38,1019.0,0.53,0.0,0.0
2017-01-20 21:00:00,109.5626735,9.56,48.33,4.55,5.33,1019.0,0.41,0.0,0.0
2017-01-20 22:00:00,110.7395145,9.18,49.98,2.94,3.4,1019.75,0.38,0.0,0.0
2017-01-20 23:00:00,113.3007715,8.8,51.32,2.92,3.5,1020.0,0.44,0.0,0.0
2017-01-21 00:00:00,112.440537,8.46,52.95,2.83,3.4,1020.0,0.38,0.0,0.0
2017-01-21 01:00:00,108.106808,8.21,54.0,2.77,3.17,1020.0,0.33,0.0,0.0
2017-01-21 02:00:00,93.4596605,8.14,54.22,3.26,3.56,1019.58,0.45,0.0,0.0
2017-01-21 03:00:00,100.27402,8.37,54.3,3.29,3.75,1019.42,0.4,0.0,0.0
2017-01-21 04:00:00,106.4276355,8.46,54.24,2.38,2.64,1020.0,0.42,0.0,0.0
2017-01-21 05:00:00,104.851158,8.4,53.16,2.89,3.21,1019.5,0.49,0.0,0.0
2017-01-21 06:00:00,103.2375355,7.49,57.38,2.64,2.96,1019.42,0.51,0.0,0.0
2017-01-21 07:00:00,115.150374,4.74,76.54,2.12,2.6,1020.0,1.01,0.0,0.0
2017-01-21 08:00:00,133.0300105,6.16,61.74,3.12,3.4,1020.83,2.08,0.0,0.0
2017-01-21 09:00:00,135.4907575,6.9,58.36,1.93,2.26,1021.0,53.83,0.0,0.0
2017-01-21 10:00:00,131.99585,7.13,63.56,0.78,0.96,1021.92,195.87,0.0,0.0
2017-01-21 11:00:00,124.171365,8.35,57.05,1.75,2.39,1022.0,335.07,0.0,0.0
2017-01-21 12:00:00,123.747475,9.92,48.91,2.48,3.17,1022.0,438.63,0.0,0.0
2017-01-21 13:00:00,123.0843275,11.06,43.24,1.8,2.77,1021.08,486.42,0.0,0.0
2017-01-21 14:00:00,118.612725,11.65,42.96,1.96,2.66,1020.5,475.83,0.0,0.0
2017-01-21 15:00:00,122.8120765,12.62,41.66,1.21,1.76,1020.0,414.12,0.0,0.0
2017-01-21 16:00:00,114.7562,13.89,38.57,1.02,1.45,1020.0,302.77,0.0,0.0
2017-01-21 17:00:00,113.026991,13.41,40.32,2.42,3.08,1020.0,161.21,0.0,0.0
2017-01-21 18:00:00,110.834125,12.05,45.15,4.45,5.41,1020.33,35.71,0.0,0.0
2017-01-21 19:00:00,108.5479595,10.9,54.46,4.39,5.09,1021.0,0.56,0.0,0.0
2017-01-21 20:00:00,108.2449,10.41,57.53,2.74,3.27,1021.58,0.58,0.0,0.0
2017-01-21 21:00:00,103.802795,10.23,60.56,3.4,3.88,1022.0,0.83,0.0,0.0
2017-01-21 22:00:00,101.5625145,9.94,63.36,2.73,3.17,1022.0,0.75,0.0,0.0
2017-01-21 23:00:00,102.192887,9.73,65.12,2.31,2.62,1022.17,0.96,0.0,0.0
2017-01-22 00:00:00,102.3163395,9.78,64.33,2.79,3.23,1022.33,1.12,0.0,0.0
2017-01-22 01:00:00,104.6407425,9.69,64.47,1.49,2.05,1022.0,1.04,0.0,0.0
2017-01-22 02:00:00,103.077375,10.01,62.38,2.16,2.77,1021.92,1.32,0.0,0.0
2017-01-22 03:00:00,101.9968925,9.76,62.28,0.64,0.84,1021.58,1.3,0.0,0.0
2017-01-22 04:00:00,101.6643355,9.54,63.24,2.75,3.27,1021.5,0.78,0.0,0.0
2017-01-22 05:00:00,102.517141,9.21,66.85,3.22,3.75,1021.08,1.14,0.0,0.0
2017-01-22 06:00:00,101.984875,8.62,70.23,2.29,2.56,1021.0,1.41,0.0,0.0
2017-01-22 07:00:00,100.868777,8.52,68.75,2.52,2.89,1021.0,1.12,0.0,0.0
2017-01-22 08:00:00,103.8786145,8.38,68.57,2.04,2.2,1021.75,2.2,0.0,0.0
2017-01-22 09:00:00,105.665726,9.38,63.47,2.03,2.18,1022.0,61.92,0.0,0.0
2017-01-22 10:00:00,103.0701645,10.74,59.86,0.89,1.03,1022.42,208.03,0.0,0.0
2017-01-22 11:00:00,104.3156145,11.35,58.17,1.24,1.7,1023.0,345.78,0.0,0.0
2017-01-22 12:00:00,105.64475,11.82,51.18,3.93,5.12,1022.75,416.52,0.0,0.0
2017-01-22 13:00:00,104.0560365,12.25,46.74,5.75,7.02,1021.58,457.61,0.0,0.0
2017-01-22 14:00:00,106.204984,11.82,52.23,5.77,6.88,1021.0,169.25,0.0,0.0
2017-01-22 15:00:00,105.0912895,11.47,54.19,5.54,6.79,1020.5,215.18,0.0,0.0
2017-01-22 16:00:00,107.3829175,12.21,47.5,6.72,7.92,1020.0,262.05,0.0,0.0
2017-01-22 17:00:00,102.509275,11.87,50.09,6.75,8.14,1020.0,150.91,0.0,0.0
2017-01-22 18:00:00,104.8544355,11.29,55.04,5.88,7.21,1020.0,33.71,0.0,0.0
2017-01-22 19:00:00,102.461642,10.45,59.53,5.71,7.11,1021.0,0.72,0.0,0.0
2017-01-22 20:00:00,103.2703105,9.98,61.16,6.04,7.63,1021.0,0.69,0.0,0.0
2017-01-22 21:00:00,101.3623685,9.85,60.75,6.53,8.03,1021.0,0.6,0.0,0.0
2017-01-22 22:00:00,101.1727105,9.89,59.29,5.96,7.19,1021.58,0.69,0.0,0.0
2017-01-22 23:00:00,100.3983465,9.77,58.12,4.44,5.51,1022.0,0.72,0.0,0.0
2017-01-23 00:00:00,100.87708,9.7,56.19,5.53,6.79,1022.0,0.69,0.0,0.0
2017-01-23 01:00:00,99.9054105,9.61,56.56,6.03,7.34,1022.0,0.62,0.0,0.0
2017-01-23 02:00:00,98.26819,9.53,58.23,6.12,7.65,1021.08,0.67,0.0,0.0
2017-01-23 03:00:00,96.9971755,9.46,59.79,6.89,8.3,1021.0,0.62,0.0,0.0
2017-01-23 04:00:00,99.188075,9.29,61.2,7.06,8.53,1021.0,0.94,0.0,0.0
2017-01-23 05:00:00,98.415459,9.08,62.01,6.24,7.57,1021.0,0.88,0.0,0.0
2017-01-23 06:00:00,102.4328,8.74,62.58,4.1,5.12,1021.92,0.88,0.0,0.0
2017-01-23 07:00:00,133.8943965,8.62,63.14,5.01,6.18,1022.0,0.94,0.0,0.0
2017-01-23 08:00:00,169.9455855,8.78,58.58,6.64,7.97,1022.17,1.29,0.0,0.0
2017-01-23 09:00:00,198.9851095,8.42,55.96,4.61,5.62,1023.0,55.93,0.0,0.0
2017-01-23 10:00:00,229.0026395,9.38,48.97,3.74,4.68,1023.33,203.03,0.0,0.0
2017-01-23 11:00:00,236.213795,10.86,41.77,3.34,4.19,1024.0,346.45,0.0,0.0
