date,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day,hour,week_day,holiday,power_m1,time_of_day,hdh,kW_solar_rel
2018-01-23 23:00:00,113.55445,12.08,58.11,0.74,1.22,1007.25,31.91,0.0,0.0,23,1,0,112.0177395,0.0,3.92,0.6593761766123073
2018-01-24 00:00:00,112.2943605,11.71,63.29,0.0,0.0,1008.0,0.61,0.0,0.0,0,2,0,113.55445,0.0,4.289999999999999,1.0063561636994964
2018-01-24 01:00:00,113.3942895,11.5,65.35,0.34,0.48,1008.42,0.97,0.0,0.0,1,2,0,112.2943605,0.0,4.5,0.9080519490595161
2018-01-24 02:00:00,111.3185395,11.26,66.63,0.78,0.94,1009.0,0.86,0.0,0.0,2,2,0,113.3942895,0.0,4.74,0.919921899625855
2018-01-24 03:00:00,109.5705395,11.24,67.33,0.0,0.0,1009.0,0.81,0.0,0.0,3,2,0,111.3185395,0.0,4.76,0.9192805694503658
2018-01-24 04:00:00,109.7816105,10.67,69.8,0.0,0.0,1009.67,0.73,0.0,0.0,4,2,0,109.5705395,0.0,5.33,0.9446702186242859
2018-01-24 05:00:00,108.5435895,10.3,73.5,0.46,0.5,1010.0,0.9,0.0,0.0,5,2,0,109.7816105,0.0,5.699999999999999,0.8865322085433763
2018-01-24 06:00:00,114.82175,9.88,75.73,1.99,2.47,1010.0,0.95,0.0,0.0,6,2,0,108.5435895,0.0,6.119999999999999,0.924588779767841
2018-01-24 07:00:00,141.0489605,8.21,84.44,2.27,3.12,1010.0,0.9,0.0,0.0,7,2,0,114.82175,1.0,7.789999999999999,1.1520205572786264
2018-01-24 08:00:00,177.6551395,7.55,87.5,1.51,2.2,1011.0,0.72,0.0,0.0,8,2,0,141.0489605,1.0,8.45,1.533717863696842
2018-01-24 09:00:00,212.7353145,7.74,86.59,1.72,2.16,1011.0,0.65,0.0,0.0,9,2,0,177.6551395,1.0,8.26,1.8801668789383972
2018-01-24 10:00:00,241.3295355,7.58,83.75,2.26,2.6,1011.0,1.18,0.0,0.0,10,2,0,212.7353145,1.0,8.42,1.8319253344584434
2018-01-24 11:00:00,264.9712355,7.79,81.31,2.47,3.1,1011.0,0.58,0.0,0.0,11,2,0,241.3295355,1.0,8.21,2.400071212675453
2018-01-24 12:00:00,244.605506,6.29,86.7,3.17,3.86,1011.0,10.65,0.0,0.0,12,2,0,264.9712355,1.0,9.71,1.4203834897114307
2018-01-24 13:00:00,240.732375,6.22,87.68,1.61,2.33,1011.67,130.19,0.0,0.0,13,2,0,244.605506,1.0,9.780000000000001,1.3978597317348462
2018-01-24 14:00:00,241.1438105,7.39,80.95,0.4,0.73,1012.0,307.23,0.0,0.0,14,2,0,240.732375,1.0,8.61,1.4002488126287485
2018-01-24 15:00:00,238.2268355,8.84,71.4,0.0,0.0,1012.0,472.3,0.0,0.0,15,2,0,241.1438105,0.5,7.16,1.3833108254096331
2018-01-24 16:00:00,235.5174355,11.06,61.66,0.0,0.0,1012.0,602.92,0.0,0.0,16,2,0,238.2268355,0.5,4.9399999999999995,1.3675781631237134
2018-01-24 17:00:00,224.4869,12.98,55.32,0.0,0.0,1011.5,671.69,0.0,0.0,17,2,0,235.5174355,0.5,3.0199999999999996,1.3035271961737063
2018-01-24 18:00:00,203.06516,15.87,40.91,0.0,0.0,1011.0,667.83,0.0,0.0,18,2,0,224.4869,0.5,0.13000000000000078,1.1791376630679342
2018-01-24 19:00:00,160.2479,16.46,33.48,1.65,2.37,1010.0,637.78,0.0,0.0,19,2,0,203.06516,0.5,0.0,0.9305108484268991
2018-01-24 20:00:00,127.3608095,16.81,31.05,1.08,2.01,1010.0,458.06,0.0,0.0,20,2,0,160.2479,0.0,0.0,0.7395455098268475
2018-01-24 21:00:00,116.8138145,16.64,33.31,2.51,3.79,1010.0,194.15,0.0,0.0,21,2,0,127.3608095,0.0,0.0,0.6783023155896422
2018-01-24 22:00:00,114.9674895,16.43,38.66,3.13,4.05,1010.0,201.48,0.0,0.0,22,2,0,116.8138145,0.0,0.0,0.6675812674996404
2018-01-24 23:00:00,116.6315855,14.91,55.34,4.17,4.84,1010.0,29.15,0.0,0.0,23,2,0,114.9674895,0.0,1.0899999999999999,0.6772441671747537
2018-01-25 00:00:00,116.110463,13.84,62.62,3.19,3.77,1010.0,0.83,0.0,0.0,0,3,0,116.6315855,0.0,2.16,0.9682105178479982
2018-01-25 01:00:00,117.424959,13.43,67.25,1.06,1.47,1010.0,0.64,0.0,0.0,1,3,0,116.110463,0.0,2.5700000000000003,1.0413859367985239
2018-01-25 02:00:00,112.312059,13.39,68.68,1.76,2.37,1010.0,0.66,0.0,0.0,2,3,0,117.424959,0.0,2.6099999999999994,0.9892327843756726
2018-01-25 03:00:00,111.183725,12.54,71.17,0.16,0.21,1010.0,0.8,0.0,0.0,3,3,0,112.312059,0.0,3.460000000000001,0.9357014132711253
2018-01-25 04:00:00,113.2229855,11.69,75.19,1.38,2.49,1009.5,0.81,0.0,0.0,4,3,0,111.183725,0.0,4.3100000000000005,0.9499240494778299
2018-01-25 05:00:00,110.7648605,10.95,73.59,1.86,3.06,1009.0,0.88,0.0,0.0,5,3,0,113.2229855,0.0,5.050000000000001,0.9099570713525943
2018-01-25 06:00:00,113.2741145,10.09,68.3,0.0,0.0,1009.0,0.78,0.0,0.0,6,3,0,110.7648605,0.0,5.91,0.9592641527739733
2018-01-25 07:00:00,147.8770855,9.51,68.08,0.0,0.0,1008.67,0.71,0.0,0.0,7,3,0,113.2741145,1.0,6.49,1.2808409951774562
2018-01-25 08:00:00,175.759215,9.47,71.41,0.0,0.0,1007.58,0.76,0.0,0.0,8,3,0,147.8770855,1.0,6.529999999999999,1.497871501104597
2018-01-25 09:00:00,207.9318105,9.76,74.95,0.24,0.48,1007.0,0.64,0.0,0.0,9,3,0,175.759215,1.0,6.24,1.8440480210664212
2018-01-25 10:00:00,235.0550895,9.43,75.6,0.0,0.0,1006.33,1.06,0.0,0.0,10,3,0,207.9318105,1.0,6.57,1.837768730278019
2018-01-25 11:00:00,249.81105,8.84,75.58,0.0,0.04,1006.0,0.84,0.0,0.0,11,3,0,235.0550895,1.0,7.16,2.0768061240408007
2018-01-25 12:00:00,246.2042705,8.53,76.97,0.0,0.0,1006.0,9.22,0.0,0.0,12,3,0,249.81105,1.0,7.470000000000001,1.4297749547493044
2018-01-25 13:00:00,232.2218,8.72,74.81,0.01,0.1,1005.92,59.15,0.0,0.0,13,3,0,246.2042705,1.0,7.279999999999999,1.3484414094738322
2018-01-25 14:00:00,239.312125,8.93,70.3,0.06,0.34,1005.08,102.52,0.0,0.0,14,3,0,232.2218,1.0,7.07,1.3896127716656141
2018-01-25 15:00:00,235.8342605,9.34,66.58,0.0,0.0,1005.0,129.83,0.0,0.0,15,3,0,239.312125,0.5,6.66,1.369417869600696
2018-01-25 16:00:00,237.345625,9.74,66.25,0.0,0.0,1005.08,115.49,0.06,0.06,16,3,0,235.8342605,0.5,6.26,1.3781939038774467
2018-01-25 17:00:00,222.76075,10.67,67.13,0.0,0.0,1005.08,145.81,0.04,0.1,17,3,0,237.345625,0.5,5.33,1.2935039677818705
2018-01-25 18:00:00,190.599298,11.31,70.15,3.25,4.19,1004.08,188.51,0.38,0.48,18,3,0,222.76075,0.5,4.6899999999999995,1.1067521913956526
2018-01-25 19:00:00,165.415425,11.61,76.48,3.75,5.24,1003.0,116.15,0.6,1.08,19,3,0,190.599298,0.5,4.390000000000001,0.9605170954480284
2018-01-25 20:00:00,135.8543415,12.35,76.5,3.57,5.32,1002.17,224.49,0.35,1.4,20,3,0,165.415425,0.0,3.6500000000000004,0.7888648685670309
2018-01-25 21:00:00,120.0366895,12.18,79.32,2.58,3.88,1002.0,55.82,0.17,1.57,21,3,0,135.8543415,0.0,3.8200000000000003,0.6970165711313612
2018-01-25 22:00:00,113.81665,11.97,83.52,1.97,3.08,1002.0,18.78,1.28,2.84,22,3,0,120.0366895,0.0,4.029999999999999,0.6608986969314609
2018-01-25 23:00:00,115.3717145,11.94,83.64,2.33,4.11,1002.08,2.89,0.63,3.43,23,3,0,113.81665,0.0,4.0600000000000005,0.707160566806807
2018-01-26 00:00:00,116.0700405,11.7,83.82,0.44,0.88,1003.0,0.79,0.08,3.52,0,4,0,115.3717145,0.0,4.300000000000001,0.9798673251310515
2018-01-26 01:00:00,111.6620215,11.52,86.19,0.0,0.0,1003.0,1.22,0.17,3.68,1,4,0,116.0700405,0.0,4.48,0.8398109456044279
2018-01-26 02:00:00,114.9600605,11.69,87.88,0.37,0.44,1003.08,1.07,0.44,4.11,2,4,0,111.6620215,0.0,4.3100000000000005,0.8965093936936643
2018-01-26 03:00:00,113.591595,12.33,88.57,0.01,0.04,1003.92,0.93,0.85,4.96,3,4,0,114.9600605,0.0,3.67,0.9198362845314516
2018-01-26 04:00:00,110.2988,12.35,87.69,0.0,0.0,1004.0,0.58,0.21,5.16,4,4,0,113.591595,0.0,3.6500000000000004,0.9990706129784692
2018-01-26 05:00:00,111.3985105,12.5,86.53,0.0,0.0,1004.0,0.8,0.04,1.73,5,4,0,110.2988,0.0,3.5,0.9375090078259952
2018-01-26 06:00:00,113.7074,12.51,85.72,0.01,0.06,1004.0,1.2,0.0,0.0,6,4,0,111.3985105,0.0,3.49,0.859132099510808
2018-01-26 07:00:00,143.3943395,12.35,85.33,0.0,0.0,1004.0,1.24,0.0,0.0,7,4,0,113.7074,1.0,3.6500000000000004,1.073602346000755
2018-01-26 08:00:00,176.0089605,12.18,84.68,0.0,0.0,1004.0,0.96,0.0,0.0,8,4,0,143.3943395,1.0,3.8200000000000003,1.4133587577919597
2018-01-26 09:00:00,206.1291855,11.96,84.47,0.0,0.0,1004.42,1.02,0.0,0.0,9,4,0,176.0089605,1.0,4.039999999999999,1.6285362593296409
2018-01-26 10:00:00,220.4665,11.86,82.59,0.0,0.0,1004.92,1.05,0.0,0.0,10,4,0,206.1291855,1.0,4.140000000000001,1.7281659472745567
2018-01-26 11:00:00,239.399525,11.67,81.22,0.0,0.0,1005.0,1.3,0.0,0.0,11,4,0,220.4665,1.0,4.33,1.7689722484973143
2018-01-26 12:00:00,241.4425,11.76,81.23,0.0,0.0,1005.0,17.53,0.0,0.0,12,4,0,239.399525,1.0,4.24,1.4019832459328194
2018-01-26 13:00:00,228.7732145,12.31,81.94,0.0,0.0,1005.0,101.26,0.0,0.0,13,4,0,241.4425,1.0,3.6899999999999995,1.328416521662649
2018-01-26 14:00:00,239.049925,12.94,79.99,0.0,0.0,1005.0,219.08,0.0,0.0,14,4,0,228.7732145,1.0,3.0600000000000005,1.388090255960525
2018-01-26 15:00:00,239.378986,13.5,75.08,0.03,0.15,1005.0,259.53,0.0,0.0,15,4,0,239.049925,0.5,2.5,1.3900010131704117
2018-01-26 16:00:00,236.1366645,13.53,77.85,0.0,0.04,1005.0,212.85,0.0,0.0,16,4,0,239.378986,0.5,2.4700000000000006,1.3711738377138984
2018-01-26 17:00:00,218.1941,14.06,76.86,4.58,6.33,1005.0,240.39,0.03,0.03,17,4,0,236.1366645,0.5,1.9399999999999995,1.26698681925157
2018-01-26 18:00:00,195.8234145,14.17,75.67,4.57,6.14,1004.08,221.9,0.08,0.1,18,4,0,218.1941,0.5,1.83,1.1370870480564637
2018-01-26 19:00:00,155.4813225,14.41,75.48,4.59,7.0,1004.0,277.68,0.0,0.1,19,4,0,195.8234145,0.5,1.5899999999999999,0.9028327816714686
2018-01-26 20:00:00,132.430665,13.89,79.42,1.06,1.87,1003.17,125.5,0.11,0.21,20,4,0,155.4813225,0.0,2.1099999999999994,0.7689846197478312
2018-01-26 21:00:00,116.4751395,13.5,83.83,0.04,0.13,1002.25,58.09,0.42,0.62,21,4,0,132.430665,0.0,2.5,0.6763357328039021
2018-01-26 22:00:00,112.5784105,13.32,86.56,0.0,0.0,1001.5,19.34,1.49,2.1,22,4,0,116.4751395,0.0,2.6799999999999997,0.6537086145070318
2018-01-26 23:00:00,114.8617355,13.38,86.92,5.32,6.79,1000.58,3.3,0.68,2.78,23,4,0,112.5784105,0.0,2.619999999999999,0.6915670485437216
2018-01-27 00:00:00,111.414024,13.34,87.25,7.07,9.92,1000.5,0.85,1.54,4.3,0,5,0,114.8617355,0.0,2.66,0.9234623409853349
2018-01-27 01:00:00,112.2065235,13.41,87.68,0.0,0.0,999.83,1.31,2.5,6.73,1,5,0,111.414024,0.0,2.59,0.8273502128343313
2018-01-27 02:00:00,114.248406,13.39,87.68,0.05,0.57,999.08,1.35,0.81,7.52,2,5,0,112.2065235,0.0,2.6099999999999994,0.8353872524349988
2018-01-27 03:00:00,110.920214,13.23,88.39,2.63,5.53,998.17,1.28,2.51,10.0,3,5,0,114.248406,0.0,2.7699999999999996,0.8231582246375586
2018-01-27 04:00:00,111.85015,13.28,88.82,10.82,13.94,997.25,1.61,1.91,11.87,4,5,0,110.920214,0.0,2.7200000000000006,0.7793027970443089
2018-01-27 05:00:00,109.3428625,13.32,89.63,11.19,13.84,996.08,1.33,3.34,5.62,5,5,0,111.85015,0.0,2.6799999999999997,0.802842873988591
2018-01-27 06:00:00,109.7234895,13.38,89.81,12.23,14.86,995.75,1.36,2.14,2.92,6,5,0,109.3428625,0.0,2.619999999999999,0.8006574789181148
2018-01-27 07:00:00,121.2537345,13.38,89.93,10.02,14.26,994.75,1.76,1.21,4.11,7,5,0,109.7234895,1.0,2.619999999999999,0.8252175454333774
2018-01-27 08:00:00,129.9377985,13.03,90.1,2.63,4.65,994.0,1.43,1.8,5.88,8,5,0,121.2537345,1.0,2.9700000000000006,0.9350701094900322
2018-01-27 09:00:00,128.5909645,12.38,88.12,1.41,3.65,993.42,1.66,0.12,6.0,9,5,0,129.9377985,1.0,3.619999999999999,0.8886632636155961
2018-01-27 10:00:00,129.1035655,12.7,89.41,1.62,2.54,993.0,1.51,0.0,6.0,10,5,0,128.5909645,1.0,3.3000000000000007,0.9152736791166215
2018-01-27 11:00:00,141.495356,13.04,89.28,1.33,2.89,993.0,1.71,0.0,6.0,11,5,0,129.1035655,1.0,2.960000000000001,0.9702235727195344
2018-01-27 12:00:00,140.5429145,13.28,89.58,1.11,2.77,992.25,3.0,0.03,6.03,12,5,0,141.495356,1.0,2.7200000000000006,0.8567207148723266
2018-01-27 13:00:00,141.642625,13.38,89.67,3.23,6.88,991.58,29.87,0.16,6.19,13,5,0,140.5429145,1.0,2.619999999999999,0.8224756715200461
2018-01-27 14:00:00,137.2182185,13.58,88.82,0.54,1.95,991.0,92.38,0.24,6.43,14,5,0,141.642625,1.0,2.42,0.7967844877596688
2018-01-27 15:00:00,119.7307895,13.57,88.62,6.73,8.76,991.0,119.15,0.48,6.9,15,5,0,137.2182185,0.5,2.4299999999999997,0.6952403028087574
2018-01-27 16:00:00,120.97908,13.51,88.63,9.48,12.58,991.0,86.27,0.62,7.52,16,5,0,119.7307895,0.5,2.49,0.7024887463280687
2018-01-27 17:00:00,125.098242,13.55,87.4,10.18,12.92,990.5,191.36,0.58,8.1,17,5,0,120.97908,0.5,2.4499999999999993,0.726407468055017
2018-01-27 18:00:00,117.3600645,14.19,81.75,11.02,14.0,989.67,232.99,0.0,8.1,18,5,0,125.098242,0.5,1.8100000000000005,0.6814742233085775
2018-01-27 19:00:00,117.201652,13.56,83.62,10.33,13.5,989.0,310.18,0.57,8.67,19,5,0,117.3600645,0.5,2.4399999999999995,0.6805543700700863
2018-01-27 20:00:00,115.001794,14.57,68.25,8.92,11.68,988.83,514.12,0.12,8.8,20,5,0,117.201652,0.0,1.4299999999999997,0.6677804633043896
2018-01-27 21:00:00,111.3001855,14.34,70.5,8.95,11.8,989.0,217.98,0.0,8.8,21,5,0,115.001794,0.0,1.6600000000000001,0.6462863478377955
2018-01-27 22:00:00,108.5243615,13.92,76.21,8.07,10.27,989.0,68.49,0.0,8.8,22,5,0,111.3001855,0.0,2.08,0.6301679815732532
2018-01-27 23:00:00,107.4091375,13.56,84.43,8.09,10.29,988.42,4.68,0.49,9.29,23,5,0,108.5243615,0.0,2.4399999999999995,0.6294794634964193
2018-01-28 00:00:00,109.5089225,13.64,85.88,9.86,13.5,988.0,1.92,1.76,11.03,0,6,0,107.4091375,0.0,2.3599999999999994,0.7291102002718387
2018-01-28 01:00:00,108.9705385,12.67,87.35,10.93,13.73,987.08,1.36,4.23,15.16,1,6,0,109.5089225,0.0,3.33,0.7951631599518111
2018-01-28 02:00:00,109.138128,13.35,82.79,12.03,14.91,987.0,1.28,0.5,15.63,2,6,0,108.9705385,0.0,2.6500000000000004,0.8099330540846832
2018-01-28 03:00:00,107.469225,13.82,80.68,9.54,13.86,986.33,1.42,0.07,15.7,3,6,0,109.138128,0.0,2.1799999999999997,0.7748806115650133
2018-01-28 04:00:00,108.8529855,13.39,81.11,8.92,14.36,985.92,2.02,0.26,15.96,4,6,0,107.469225,0.0,2.6099999999999994,0.7159245637007841
2018-01-28 05:00:00,106.628,13.48,80.48,10.32,12.92,985.0,1.08,0.24,5.4,5,6,0,108.8529855,0.0,2.5199999999999996,0.8294191253462969
2018-01-28 06:00:00,107.8566255,13.59,80.36,8.99,12.89,984.83,1.5,0.0,0.0,6,6,0,106.628,0.0,2.41,0.7660349727323051
2018-01-28 07:00:00,107.2430775,13.55,80.92,8.46,11.28,983.75,2.82,0.0,0.0,7,6,0,107.8566255,1.0,2.4499999999999993,0.659846241626434
2018-01-28 08:00:00,109.6251645,13.18,83.66,7.55,10.86,982.25,2.7,1.23,1.23,8,6,0,107.2430775,1.0,2.8200000000000003,0.6793403518706901
2018-01-28 09:00:00,110.675494,12.76,85.43,5.76,7.99,981.17,1.82,2.48,3.66,9,6,0,109.6251645,1.0,3.24,0.7467862538142657
2018-01-28 10:00:00,109.2572105,12.23,86.87,2.79,5.26,980.08,1.46,3.5,7.1,10,6,0,110.675494,1.0,3.7699999999999996,0.7817595429982316
2018-01-28 11:00:00,109.8056455,12.19,87.04,7.22,9.77,980.0,1.68,0.94,8.02,11,6,0,109.2572105,1.0,3.8100000000000005,0.7564415479837298
2018-01-28 12:00:00,111.4487655,11.82,88.42,6.43,8.87,979.92,2.76,1.86,9.85,12,6,0,109.8056455,1.0,4.18,0.6881083180951144
2018-01-28 13:00:00,109.479425,11.93,89.04,4.61,6.88,980.08,21.06,0.37,10.2,13,6,0,111.4487655,1.0,4.07,0.6357137454830022
2018-01-28 14:00:00,110.3916625,12.56,87.08,4.27,6.16,981.0,127.09,0.1,10.3,14,6,0,109.479425,1.0,3.4399999999999995,0.641010830919662
2018-01-28 15:00:00,108.7642745,12.6,83.3,6.68,8.22,981.92,154.01,0.32,10.62,15,6,0,110.3916625,0.5,3.4000000000000004,0.6315610834434096
2018-01-28 16:00:00,113.9440355,12.39,84.96,0.0,0.0,982.42,296.86,0.8,11.42,16,6,0,108.7642745,0.5,3.6099999999999994,0.661638381197443
2018-01-28 17:00:00,112.296327,12.21,81.14,1.82,2.45,984.58,416.86,0.65,12.06,17,6,0,113.9440355,0.5,3.789999999999999,0.6520706387540461
2018-01-28 18:00:00,109.5351425,12.17,71.48,0.0,0.0,987.42,432.69,0.24,12.3,18,6,0,112.296327,0.5,3.83,0.6360372796163714
2018-01-28 19:00:00,112.0430855,12.73,60.31,0.0,0.0,989.75,488.53,0.08,12.38,19,6,0,109.5351425,0.5,3.2699999999999996,0.6506001423355476
2018-01-28 20:00:00,111.4417735,12.67,54.34,0.01,0.1,991.83,353.18,0.03,12.4,20,6,0,112.0430855,0.0,3.33,0.6471085063185436
2018-01-28 21:00:00,107.8583735,12.24,54.08,1.56,2.24,993.83,235.35,0.0,12.4,21,6,0,111.4417735,0.0,3.76,0.6263007916823271
2018-01-28 22:00:00,110.637475,11.85,55.67,0.0,0.0,995.58,113.71,0.0,12.4,22,6,0,107.8583735,0.0,4.15,0.642438189393183
2018-01-28 23:00:00,112.0854745,11.49,56.87,0.0,0.0,996.92,27.24,0.0,12.4,23,6,0,110.637475,0.0,4.51,0.6508462823754995
2018-01-29 00:00:00,111.044759,11.1,55.82,0.87,1.28,998.42,0.6,0.0,12.4,0,0,0,112.0854745,0.0,4.9,0.9986786430657493
2018-01-29 01:00:00,110.594649,11.21,58.18,2.06,2.89,999.0,0.61,0.0,12.4,1,0,0,111.044759,0.0,4.789999999999999,0.9911237411903011
2018-01-29 02:00:00,109.4962495,11.35,59.28,3.73,4.47,999.83,0.57,0.0,12.4,2,0,0,110.594649,0.0,4.65,0.995378983202388
2018-01-29 03:00:00,111.6864935,11.37,59.01,3.86,4.7,1000.0,0.49,0.0,12.4,3,0,0,109.4962495,0.0,4.630000000000001,1.045835822934684
2018-01-29 04:00:00,111.6825605,11.59,61.29,4.96,6.42,1000.08,0.61,0.0,12.4,4,0,0,111.6864935,0.0,4.41,1.0008733531806961
2018-01-29 05:00:00,111.8298295,11.63,61.19,6.16,8.07,1000.0,0.62,0.0,4.13,5,0,0,111.6825605,0.0,4.369999999999999,0.9986824137612946
2018-01-29 06:00:00,111.5186855,11.47,68.02,4.65,5.49,999.33,1.17,0.0,0.0,6,0,0,111.8298295,0.0,4.529999999999999,0.8485348100041085
2018-01-29 07:00:00,156.2727295,11.24,72.44,2.98,4.17,998.25,1.57,0.0,0.0,7,0,0,111.5186855,1.0,4.76,1.0962143155689732
2018-01-29 08:00:00,193.13215,10.75,80.5,3.62,5.03,997.08,2.18,0.31,0.31,8,0,0,156.2727295,1.0,5.25,1.2482312133671756
2018-01-29 09:00:00,218.564239,9.89,87.74,1.67,2.29,996.0,2.8,0.98,1.28,9,0,0,193.13215,1.0,6.109999999999999,1.3463123498813379
2018-01-29 10:00:00,246.683878,9.36,88.67,0.35,0.8,995.0,1.83,0.81,2.06,10,0,0,218.564239,1.0,6.640000000000001,1.6621976308782054
2018-01-29 11:00:00,257.0252645,9.28,89.86,3.25,4.55,994.17,1.68,0.23,2.29,11,0,0,246.683878,1.0,6.720000000000001,1.7706247075366228
2018-01-29 12:00:00,241.4191205,9.62,91.02,2.16,3.14,993.92,3.34,0.65,2.93,12,0,0,257.0252645,1.0,6.380000000000001,1.4515246630828407
2018-01-29 13:00:00,239.5260365,10.1,91.59,1.88,2.89,993.0,25.66,0.9,3.82,13,0,0,241.4191205,1.0,5.9,1.3908548907383327
2018-01-29 14:00:00,243.026625,12.7,90.5,6.11,8.03,993.0,100.45,0.85,4.66,14,0,0,239.5260365,1.0,3.3000000000000007,1.411181744154375
2018-01-29 15:00:00,256.4798885,13.73,86.7,0.45,1.13,992.92,78.33,0.05,4.71,15,0,0,243.026625,0.5,2.2699999999999996,1.4893007562194045
2018-01-29 16:00:00,240.8977795,14.45,84.02,6.14,7.99,992.42,148.45,0.1,4.8,16,0,0,256.4798885,0.5,1.5500000000000007,1.3988201853921398
2018-01-29 17:00:00,237.31722,14.99,77.62,0.79,1.07,992.83,299.6,0.0,4.8,17,0,0,240.8977795,0.5,1.0099999999999998,1.3780289646760617
2018-01-29 18:00:00,193.308261,15.09,72.97,0.0,0.0,993.0,355.22,0.0,4.8,18,0,0,237.31722,0.5,0.9100000000000001,1.1224823161553972
2018-01-29 19:00:00,156.551317,15.16,69.48,10.7,13.86,993.0,395.21,0.1,4.9,19,0,0,193.308261,0.5,0.8399999999999999,0.9090459145113194
2018-01-29 20:00:00,134.9091105,13.13,76.41,0.6,0.99,993.33,125.85,1.73,6.63,20,0,0,156.551317,0.0,2.869999999999999,0.783376199450185
2018-01-29 21:00:00,115.040687,12.49,77.62,0.0,0.0,994.17,134.86,1.5,8.03,21,0,0,134.9091105,0.0,3.51,0.6680063031339778
2018-01-29 22:00:00,107.3920945,12.06,74.48,0.0,0.0,995.0,109.9,0.37,8.4,22,0,0,115.040687,0.0,3.9399999999999995,0.6235932512534438
2018-01-29 23:00:00,105.8879405,12.72,75.28,0.0,0.0,995.33,28.12,0.0,8.4,23,0,0,107.3920945,0.0,3.2799999999999994,0.6148590861589602
2018-01-30 00:00:00,109.170903,12.77,72.45,0.0,0.0,996.58,1.14,0.0,8.4,0,1,0,105.8879405,0.0,3.2300000000000004,0.8366626459474984
2018-01-30 01:00:00,103.057273,12.57,75.16,0.0,0.0,997.5,1.39,0.1,8.5,1,1,0,109.170903,0.0,3.4299999999999997,0.7474744671563641
2018-01-30 02:00:00,103.6789055,12.55,74.94,0.0,0.0,997.92,1.17,0.03,8.53,2,1,0,103.057273,0.0,3.4499999999999993,0.7888826880036746
2018-01-30 03:00:00,108.5003265,12.18,72.11,0.0,0.0,998.58,1.41,0.07,8.6,3,1,0,103.6789055,0.0,3.8200000000000003,0.7838456239946568
2018-01-30 04:00:00,100.830758,12.41,70.22,0.0,0.0,999.0,1.55,0.0,8.6,4,1,0,108.5003265,0.0,3.59,0.7097633872496965
2018-01-30 05:00:00,105.6003945,12.49,71.94,0.0,0.0,999.25,1.33,0.0,2.87,5,1,0,100.830758,0.0,3.51,0.7753640455014519
2018-01-30 06:00:00,108.0930425,12.37,72.34,0.0,0.0,1000.0,1.59,0.0,0.0,6,1,0,105.6003945,0.0,3.630000000000001,0.7556600948639715
2018-01-30 07:00:00,138.9177115,12.58,73.53,0.0,0.0,1000.0,1.49,0.0,0.0,7,1,0,108.0930425,1.0,3.42,0.9884504393238267
2018-01-30 08:00:00,182.090034,12.64,71.73,0.0,0.0,1000.0,1.16,0.0,0.0,8,1,0,138.9177115,1.0,3.3599999999999994,1.3888034247041787
2018-01-30 09:00:00,196.556482,12.56,72.73,0.0,0.0,1000.0,1.71,0.0,0.0,9,1,0,182.090034,1.0,3.4399999999999995,1.3477737898848274
2018-01-30 10:00:00,220.587549,12.64,74.51,0.0,0.0,1000.0,2.59,0.0,0.0,10,1,0,196.556482,1.0,3.3599999999999994,1.376976882913012
2018-01-30 11:00:00,256.802176,12.46,76.62,0.0,0.0,1000.0,2.43,0.0,0.0,11,1,0,220.587549,1.0,3.539999999999999,1.6224502574918678
2018-01-30 12:00:00,242.3420645,12.32,78.39,0.0,0.0,1000.0,7.32,0.0,0.0,12,1,0,256.802176,1.0,3.6799999999999997,1.4081385085073346
2018-01-30 13:00:00,236.86711,12.57,78.9,0.0,0.0,1000.08,28.02,0.03,0.03,13,1,0,242.3420645,1.0,3.4299999999999997,1.3754153127165911
2018-01-30 14:00:00,243.219779,11.98,79.99,0.0,0.0,1000.83,49.02,0.42,0.44,14,1,0,236.86711,1.0,4.02,1.4123033307237904
2018-01-30 15:00:00,251.8813375,11.19,83.25,0.0,0.0,1000.5,79.95,1.73,2.17,15,1,0,243.219779,0.5,4.8100000000000005,1.4625983682783184
2018-01-30 16:00:00,237.7706075,11.48,83.72,0.0,0.0,1000.0,91.2,0.68,2.82,16,1,0,251.8813375,0.5,4.52,1.3806616480827782
2018-01-30 17:00:00,228.051946,11.34,85.78,0.0,0.0,999.58,37.59,2.86,5.66,17,1,0,237.7706075,0.5,4.66,1.3242283347105666
2018-01-30 18:00:00,192.7049825,12.42,85.02,0.0,0.0,998.25,146.1,3.91,9.46,18,1,0,228.051946,0.5,3.58,1.1189792612706049
2018-01-30 19:00:00,157.3398835,13.96,79.73,0.0,0.0,997.08,254.98,0.04,9.5,19,1,0,192.7049825,0.5,2.039999999999999,0.9136248804943746
2018-01-30 20:00:00,133.8109295,14.27,77.39,0.0,0.0,996.0,319.62,0.0,9.5,20,1,0,157.3398835,0.0,1.7300000000000004,0.7769993961720371
2018-01-30 21:00:00,115.3454945,14.05,77.8,0.0,0.0,996.0,171.1,0.0,9.5,21,1,0,133.8109295,0.0,1.9499999999999993,0.6697762276411438
2018-01-30 22:00:00,109.815478,13.53,76.04,0.0,0.0,996.0,44.52,0.0,9.5,22,1,0,115.3454945,0.0,2.4700000000000006,0.6376651026577289
